"id","display_name"
"30913136000","[Coupon Luân Hồi Vương Giả] 1 Xu Luân Hồi"
"35601003000","Phiếu Tẩy Luyện Nhân Vật"
"35601004000","Phiếu Tẩy Luyện Nhân Vật 10 Lần"
"33001002000","Xúc Xắc Tân Binh"
"33001001000","Xúc Xắc Vương Giả"
"35129001000","Xu Mộc Lan"
"34801301000","Xu May Mắn CF"
"34801302000","Xu May Mắn"
"34801303000","Xu Đoạt Bảo Đỉnh Cao Thi Đấu"
"34901301000","Xu Đổi Đỉnh Cao Thi Đấu"
"35001003000","GP Thưởng"
"34801013000","Xu May Mắn Zombie"
"34901024000","Xu Đổi Zombie"
"34901011000","Xu Đổi Chiến Hồn Đấu Trường"
"34801008000","Xu Rút Thưởng Chiến Hồn Đấu Trường"
"35127001000","Xu Khai Nguyên"
"34901006000","Huy Hiệu Ragnarok"
"34801003000","Xu May Mắn Ragnarok"
"34901022000","Xu Truyền Kỳ"
"35201008000","Nguyên Liệu Làm Trà Chiều"
"34801305000","Xu Thắng Lợi"
"34901304000","Đá Rực Rỡ"
"34801304000","Rubik Năng Lượng"
"33301001000","Xu Luân Hồi"
"33501303000","Đá Luân Hồi"
"34801306000","Xu May Mắn Beast Frost"
"34901302000","Xu Đổi Quá Tải"
"34801028000","Xu May Mắn Born Beast-Prime"
"34901067000","Xu Đổi Born Beast-Prime"
"34801307000","Xu May Mắn Lôi Thú"
"34801308000","Xu May Mắn TiTan"
"34801309000","Xu May Mắn Chiến Hồn Đấu Trường"
"34801310000","Xu May Mắn Chiến Thú"
"34801311000","Xu May Mắn Cyborg"
"34801312000","Xu May Mắn Quái Thú"
"34901305000","Huy Hiệu Continue"
"34801010000","Xu May Mắn Frost"
"34901020000","Huy Hiệu Frost"
"34801313000","Xu Rút Born Beast-A"
"34801314000","Xu Rút Born Beast-A Ragnarok"
"34801315000","Xu Rút Born Beast Ragnarok"
"34801316000","Xu May Mắn Chameleon"
"34801317000","Xu Rút Mùa Hè"
"34901306000","Xu Đổi Born Beast-A"
"34901307000","Xu Đổi Born Beast-A Ragnarok"
"34901308000","Xu Đổi Born BeastRagnarok"
"34901309000","Tắc Kè Bông Xu Đổi"
"34901310000","Xu Đổi Mùa Hè"
"34801318000","Xu May Mắn Iron Beast-Punk"
"34901311000","Xu Đổi Iron Beast-Punk"
"34801319000","Xu Rút Ảo Kho Thưởng Chính Dark Moon Quá Tải"
"34801320000","Xu Rút Ảo Kho Thưởng Chính Frost Quá Tải"
"33701001000","Chìa Khóa Rương"
"33801001000","Điểm May Mắn"
"33201001000","Xu Gacha"
"34801321000","Nhật Ký Yun Youyou"
"34801322000","Xu Quay Night Stalker"
"31299010000","Thẻ Trải Nghiệm Vũ Khí Chính"
"31299011000","Thẻ Trải Nghiệm Vũ Khí Phụ"
"31299012000","Thẻ Trải Nghiệm Cận Chiến VIP"
"31299013000","Thẻ Trải Nghiệm Ném"
"31233071000","Thẻ Tự Chọn Vũ Khí Nạp Lần Đầu Năm Chọn Một"
"31233154000","24-S2 Thẻ Tự Chọn Nhỏ 5"
"31233159000","24-S3 Thẻ Tự Chọn Nhỏ 3"
"31233169000","Thẻ Tự Chọn Cấp Anh Hùng Cựu Binh"
"31203003000","Thẻ Trải Nghiệm Rifle"
"31204004000","Thẻ Thử Sniper-Quý"
"31205005000","MG Thẻ Trải Nghiệm-Quý"
"31206006000","Thẻ Thử SMG-Quý"
"31207007000","Thẻ Trải Nghiệm Shotgun VIP"
"31208008000","Thẻ Trải Nghiệm Súng Ngắn"
"31209009000","Thẻ Trải Nghiệm Cận Chiến-VIP"
"31234301000","Thẻ Tự Chọn Vũ Khí Tím I"
"31234302000","Thẻ Tự Chọn Vũ Khí Tím II"
"31234303000","Thẻ Tự Chọn Dòng Huàn"
"31234305000","Thẻ Tự Chọn Vũ Khí VIP I"
"31234306000","Thẻ Tự Chọn II vũ khí VIP"
"31234304000","Bộ Thẻ Tự Chọn Chúc Long"
"31233086000","Thẻ Tự Chọn COP Cấp Anh Hùng"
"31234307000","Thẻ Tự Chọn Súng Búp Bê"
"31234308000","Thẻ Tự Chọn Vũ Khí Cận Chiến Nạp Lần Đầu"
"31234309000","Thẻ Tự Chọn Vũ Khí Nạp Lần Đầu"
"31234310000","Thẻ Tự Chọn Vũ Khí Chính Gaming Glory"
"31234311000","Thẻ Tự Chọn Vũ Khí Chính Ảo Thú"
"31234312000","Thẻ Tự Chọn Vũ Khí Chính Vua"
"31233083000","Thẻ Tự Chọn Skin Frost"
"31234313000","Thẻ Trải Nghiệm Vũ khí Đấu Rank A"
"31234314000","Rương Hiệu Ứng Ánh Sáng AK47-Beast"
"31234315000","Rương Hiệu Ứng Ánh Sáng Kukri-Beast"
"31234316000","Rương Hiệu Ứng Ánh Sáng AK47-Iron Beast"
"31234317000","Rương Hiệu Ứng Ánh Sáng B.C Axe-Iron Beast"
"31234318000","Rương Hiệu Ứng Ánh Sáng AK47-Born Beast"
"31234319000","Rương Hiệu Ứng Ánh Sáng M4A1-Beast"
"31234320000","Rương Hiệu Ứng Ánh Sáng M4A1-Predator"
"31234321000","Thẻ Chọn Vũ Khí Winter Land"
"31234322000","Rương Hiệu Ứng Ánh Sáng M4A1-Ranger"
"31234323000","Rương Rifle Giải Đấu Tự Chọn 1"
"31234324000","Rương Rifle Giải Đấu Tự Chọn 2"
"31234325000","Rương Rifle Giải Đấu Tự Chọn 3"
"31234326000","Rương Rifle Giải Đấu Tự Chọn 4"
"31234327000","Rương Rifle Giải Đấu Tự Chọn 5"
"31234328000","Rương Rifle Giải Đấu Tự Chọn 6"
"31234329000","Rương Rifle Giải Đấu Tự Chọn 7"
"31234330000","Rương Rifle Giải Đấu Tự Chọn 8"
"31234331000","Rương Rifle Giải Đấu Tự Chọn 9"
"31234332000","Rương SMG Giải Đấu Tự Chọn 1"
"31234333000","Rương SMG Giải Đấu Tự Chọn 2"
"31234334000","Rương Pistol Giải Đấu Tự Chọn 1"
"31234335000","Rương Pistol Giải Đấu Tự Chọn 2"
"31234336000","Rương Pistol Giải Đấu Tự Chọn 3"
"31234337000","Rương Pistol Giải Đấu Tự Chọn 4"
"31234338000","Rương MG Giải Đấu Tự Chọn 1"
"31234339000","Rương MG Giải Đấu Tự Chọn 2"
"31234340000","Rương Shotgun Giải Đấu Tự Chọn 1"
"31234341000","Rương Cận Chiến Giải Đấu Tự Chọn 1"
"31234342000","Rương Cận Chiến Giải Đấu Tự Chọn 2"
"31234343000","Rương Cận Chiến Giải Đấu Tự Chọn 3"
"31234344000","Rương Cận Chiến Giải Đấu Tự Chọn 4"
"31234345000","Rương Cận Chiến Giải Đấu Tự Chọn 5"
"31234346000","Rương Sniper Giải Đấu Tự Chọn 1"
"31234347000","Rương Sniper Giải Đấu Tự Chọn 2"
"31234348000","Rương Sniper Giải Đấu Tự Chọn 3"
"31234349000","Rương Ném Giải Đấu Tự Chọn 1"
"31234350000","Rương Ném Giải Đấu Tự Chọn 2"
"31234351000","Rương Ném Giải Đấu Tự Chọn 3"
"31234352000","Rương Ném Giải Đấu Tự Chọn 4"
"31234353000","Rương Ném Giải Đấu Tự Chọn 5"
"31234354000","Rương Ném Giải Đấu Tự Chọn 6"
"31234355000","Rương Nhân Vật Giải Đấu Tự Chọn 1"
"31234356000","Rương Nhân Vật Giải Đấu Tự Chọn 2"
"31234357000","Rương Nhân Vật Giải Đấu Tự Chọn 3"
"31234358000","Rương Skin Giải Đấu Tự Chọn 1"
"31234359000","Rương Skin Giải Đấu Tự Chọn 2"
"31234360000","Rương Skin Giải Đấu Tự Chọn 3"
"31234361000","Rương Skin Giải Đấu Tự Chọn 4"
"31234362000","Rương Skin Giải Đấu Tự Chọn 5"
"31234363000","Rương Skin Giải Đấu Tự Chọn 6"
"31234364000","Rương Skin Giải Đấu Tự Chọn 7"
"31234365000","Rương Skin Giải Đấu Tự Chọn 8"
"31234366000","Rương Skin Giải Đấu Tự Chọn 9"
"31234367000","Rương Skin Giải Đấu Tự Chọn 10"
"31234368000","Rương Skin Giải Đấu Tự Chọn 11"
"31234369000","Rương Skin Giải Đấu Tự Chọn 12"
"31234370000","Rương Skin Giải Đấu Tự Chọn 13"
"31234371000","Rương Skin Giải Đấu Tự Chọn 14"
"31234372000","Rương Skin Giải Đấu Tự Chọn 15"
"31234373000","Rương Skin Giải Đấu Tự Chọn 16"
"31234374000","Rương Skin Giải Đấu Tự Chọn 17"
"31234375000","Rương hiệu ứng ánh sáng M4A1-Iron Beast"
"31234376000","Rương hiệu ứng ánh sáng COP 357-Iron Beast"
"31234377000","Rương hiệu ứng ánh sáng M4A1-Born Beast"
"30135042000","Hình Đại Diện Mộc Lan"
"30135026000","Hình đại diện Ragnarok "
"30132001000","【Huyền Thoại】Khung Avatar"
"30132003000","[Kim Cương] Khung Avatar"
"30132015000","[Vua Súng] Khung Avatar"
"30132100000","[Thần Súng] Khung Avatar"
"30132102000","[Truyền Kỳ] Khung Avatar"
"30132103000","[Truyền Kỳ] Khung Avatar Top 500"
"30132183000","Khung Avatar Mộc Lan"
"30132170000","Khung Avatar Bộ Vũ Khí Đường Đao."
"30132125000","Khung Avatar Bộ Sấm Nổ"
"30117048001","Khung Bộ M4A1S-Imperial"
"30117049001","Khung Iron Beast"
"30117109001","[Ảo Thú] Khung"
"30117041001","[Bạc] Khung"
"30117042001","[Vàng] Khung"
"30117043001","[Bạch Kim] Khung"
"30117177001","[Thành Phố Bá Chủ] Khung"
"30117044001","[Kim Cương] Khung"
"30117090001","[Vua Súng] Khung"
"30117184001","[Thần Súng] Khung"
"30117045001","【Huyền Thoại】Khung"
"30117201001","[Thần Thoại] Khung"
"30117186001","[Truyền Kỳ] Khung Top 500"
"30117020001","Khung Hủy Diệt"
"30117021001","Khung Transfromer"
"30117022001","Khung Bộ Tử Thần"
"30117024001","Khung Bộ Born Beast "
"30117055001","Khung Bộ Ngự Long"
"30117103001","[Born Beast-A] Khung"
"30117106001","[Black Dragon] Khung"
"30117117001","Khung Zihan"
"30117125001","[Tường Vi Vàng] Khung"
"30117226001","Khung [Nguyên Thủ Vinh Dự]"
"30117076001","Khung Bộ Ranger"
"30117057001","Khung Sứ Thanh Hoa"
"30117114001","Khung Chúc Long"
"30117130001","Khung Misty"
"30117134001","Khung Bộ Cực Quang"
"30117142001","Khung Bộ Thiên Sứ"
"30117165001","Khung Medusa"
"30117196001","Khung Bộ Vũ Khí Tào Tháo"
"30117217001","Khung Bộ Thunder"
"30117228001","Khung Bộ Vũ Khí Băng Phong"
"30117269001","Khung Bộ Pterosaur"
"30117326001","Khung Bộ Vũ Khí Trăng Máu"
"30117270001","Viền Khung Bộ Vũ Khí Đường Đao."
"30117149001","Khung Bộ Mechanical Era"
"30117167001","Khung Chiến Hồn Đấu Trường"
"30117216001","Khung Bộ Sấm Nổ"
"30117297001","Khung Bộ Vũ Khí Mộc Lan"
"30117013001","Khung Tết Nguyên Đán"
"30130082000","Khung Chat Mộc Lan"
"30130054000","Khung Chat Fury Beast"
"30130035000","Khung Chat Angel Set"
"30130055000","Khung Chat Titanium Beast"
"30130072000","Khung Chat Wind God Pterosaur Weapon Set"
"30130073000","Khung Chat Dynasty Sword Weapon Set"
"30121007001","[Bạc] Biểu Tượng hạ gục"
"30121008001","[Vàng] Biểu Tượng hạ gục"
"30121009001","[Bạch Kim] Biểu Tượng hạ gục"
"30121010001","[Kim Cương] Biểu Tượng hạ gục"
"30121011001","[Huyền Thoại] Biểu Tượng hạ gục"
"30121027001","[Vua Súng]Biểu Tượng hạ gục"
"30121048001","【Thần Súng】Biểu Tượng hạ gục"
"30121050001","[Thần Thoại] Biểu Tượng hạ gục"
"30117348001","Khung S2 [Bạc]"
"30117349001","Khung S2 [Vàng]"
"30117350001","Khung S2 [Bạch Kim]"
"30117351001","Khung S2 [Kim Cương]"
"30117352001","Khung S2 [Vua Súng]"
"30117353001","Khung S2 [Thần Súng]"
"30117354001","Khung S2 [Huyền Thoại]"
"30117355001","Khung S2 [Thần Thoại]"
"30117356001","Khung Top 500 S2 [Truyền Kỳ]"
"30121057001","Biểu tượng tiêu diệt S2 [Bạc]"
"30121058001","Biểu tượng tiêu diệt S2 [Vàng]"
"30121059001","Biểu tượng tiêu diệt S2 [Bạch Kim]"
"30121060001","Biểu tượng tiêu diệt S2 [Kim Cương]"
"30121061001","Biểu tượng tiêu diệt S2 [Huyền Thoại]"
"30121062001","Biểu tượng tiêu diệt S2 [Vua Súng]"
"30121063001","Biểu tượng tiêu diệt S2 [Thần Súng]"
"30121064001","Biểu tượng tiêu diệt S2 [Thần Thoại]"
"30132211000","Khung Ảnh S2 [Huyền Thoại]"
"30132212000","Khung Ảnh S2 [Kim Cương]"
"30132213000","Khung Ảnh S2 [Vua Súng]"
"30132214000","Khung Ảnh S2 [Thần Súng]"
"30132215000","Khung Ảnh S2 [Thần Thoại]"
"30132216000","[Truyền Kỳ] Khung Ảnh Top 500 S2 [Truyền Kỳ]"
"30135064000","Đại diện Cá Tháng Tư"
"30132217000","Khung đại diện Cá Tháng Tư"
"10308002006","M240B-Gold Steel"
"10101133006","AK47-Iron Beast-Subject Alpha"
"10201034006","AWM-Infernal Dragon-JON"
"10102313006","M4A1-Azure Dragon"
"10102185006","M4A1-UnderTech Gold"
"10114005006","AK12-Iron Spider"
"10205002006","MSG90-Transformer Gods"
"10102255006","M4A1-Summer-Alpha"
"10102256006","M4A1-Summer"
"10105029006","AN94-Seafill"
"10602121006","Desert Eagle-Born Beast-Arch"
"10408008006","QCW05-Yumo"
"10307006006","KAC-Gold"
"10403014006","MK5-Gold"
"10302009006","RPK-Gold"
"10301004006","M60-Gold"
"10404009006","Thompson-Gold"
"10133001006","NAR-Gold"
"10109016006","9A91-Gold"
"10417001006","Bizon-Gold"
"10304003006","M249-Gold"
"10613002006","COP 357-A"
"10614007006","COP 357-Royal Blue Gold Dragon"
"10614014006","COP 357-White Dragon"
"10123006006","HK416-Monkey King-Alpha"
"10414003006","CZS2-Hồng Hài Nhi"
"10211004006","98K"
"10802003001","Flashbang-Nightmare"
"10416002006","Cat-MOS"
"10754001006","Chainsaw"
"10102015006","M4A1-A"
"10106001006","XM8"
"31912000901","QBZ03-Born Beast-Mithril"
"31962500301","CZ75-Predator-Mithril"
"31973800401","Jungle Knife-Predator-Mithril"
"31980110901","Grenade-Predator-Mithril"
"31980202401","Flashbang-Predator-Mithril"
"31980302201","Smoke-Predator-Mithril"
"31920106701","AWM-Red Frame Hawk-Shining Mithril"
"31920107201","AWM-Infernal Dragon-Mithril"
"31910122201","AK47-Iron Beast-Steel Veteran"
"31910223501","M4A1-Iron Beast-Steel Veteran"
"31910225301","M4A1-Predator-Steel Veteran"
"31910231501","M4A1-Born Beast-Steel Veteran"
"31910125601","AK47-Beast-Steel Veteran"
"31960213001","Desert Eagle-Beast-Steel Veteran"
"31960211501","Desert Eagle-Iron Beast-Steel Veteran"
"31910213301","M4A1-Predator-Noble Gold-Champion Miracle"
"31910215401","M4A1-Iron Beast-Heroic Battlegear"
"32101051000","Búp Bê Yumo"
"32101087000","Búp Bê GR Yumo"
"32101046000","Búp Bê Cơ Giáp Điện Từ"
"32101097000","Búp Bê Chiến Binh Vô Hạn"
"32101076000","Búp Bê Diaochan"
"32301171000","Sticker: Yumo"
"32301178000","Sticker: Yumo - Angry"
"32301179000","Sticker: Yumo - Love"
"32301205000","Sticker: Yumo - STAR"
"32301230000","Sticker: Limit-Surpassing Mark"
"32301231000","Sticker: Limit-Surpassing Record"
"32401184000","Trang Sức Yun Youyou"
"32401185000","Trang Sức Yumo"
"32401013000","Trang Sức Resident Evil"
"32401025000","Trang Sức The Fates"
"32401030000","Trang Sức Xiang"
"32401037000","Trang Sức Sói Đơn Độc"
"32501077000","Sơn Xịt Yumo Spray Paint"
"32501079000","Sơn Xịt Yumo Dynamic Spray Paint"
"38601029000","Biểu tượng hạ gục-Nailong"
"20144002000","Devil Hunter"
"20110002000","GHOST-W"
"20109002000","SOV"
"20112002000","JON"
"20131002000","Roy"
"20125002000","Sable"
"20137002000","DX"
"20177002000","Yumo"
"20152002000","Xiang"
"34001058000","Cầu Vai Yumo Purple-Gold"
"34001059000","Phụ Kiện Tóc Yumo"
"34101030000","Bộ Phát Nhạc Tử Kim-Yumo"
"34001060000","Kính Râm Lễ Hội Hỏa Tuyến"
"34101001000","Ba Lô Thiên Sứ Giáng Lâm"
"34001001000","Tai Mèo Đáng Yêu-Xanh"
"34001002000","Tai Mèo Đáng Yêu-Xám"
"34001022000","Băng Đô Tiểu Quỷ Bí Ngô"
"34001132000","Mặt Nạ T-Rex"
"34101083000","Ba Lô T-Rex"
"34001079000","Trang Sức Lục Nhĩ Mi Hầu"
"34001057000","Nón Hồng Hài Nhi"
"20215001000","Maiden"
"20227001000","Fake"
"30460065000","Thẻ Battle Pass 400"
"30460066000","Thẻ Battle Pass 600"
"30460067000","Thẻ Battle Pass 700"
"30460068000","Thẻ Battle Pass 900"
"30460069000","Thẻ Battle Pass 4000"
"30310596000","Rương 600 Gem"
"30310597000","Rương 700 Gem"
"30310598000","Rương 900 Gem"
"30310599000","Rương 3000 Gem"
"30310600000","Rương 4000 Gem"
"30310601000","Rương 5000 Gem"
"30310602000","Rương 6000 Gem"
"30310603000","Rương 8000 Gem"
"30310604000","Rương 9000 Gem"
"30310605000","Rương 10000 Gem"
"30310010001","Rương Kỳ Diệu"
"34801019000","Xu Rút Thưởng PVE"
"34901032000","Xu Đổi PVE"
"34901312000","Xu Đổi Yumo"
"34801323000","Nhật Ký Yumo"
"34801324000","Xu Bóng Đá"
"33201020000","Xu Gắp Thú"
"31234378000","Rương Sứ Thanh Hoa (4 Chọn 1)"
"31234379000","Rương Chọn Sticker Yumo"
"31234380000","Rương Hiệu Ứng Ánh Sáng Barrett M82A1-Born Beast"
"31234381000","Rương Hiệu Ứng Ánh Sáng Desert Eagle-Born Beast"
"31234382000","Rương Hiệu Ứng Ánh Sáng Keris-Born Beast"
"30135065000","Ảnh Đại Diện Giỗ Tổ Hùng Vương"
"30135066000","Ảnh Đại Diện Lễ 30/4"
"30135067000","Ảnh Đại Diện Quốc Tế Thiếu Nhi (Nam)"
"30132218000","Khung Ảnh Giỗ Tổ Hùng Vương"
"30132219000","Khung Ảnh Lễ 30/4"
"30132220000","Khung Ảnh Quốc Tế Thiếu Nhi"
"30132221000","Khung Ảnh Bóng Đá"
"30132222000","Khung Ảnh Seraph"
"30135068000","Ảnh Đại Diện Quốc Tế Thiếu Nhi (Nữ)"
"30135069000","Ảnh Đại Diện Bóng Đá"
"30135070000","Ảnh Đại Diện Seraph (GR)"
"30135071000","Ảnh Đại Diện Seraph (BL)"
"30135072000","Ảnh Đại Diện Giải Đấu-Thần Thoại"
"30135073000","Ảnh Đại Diện Giải Đấu-Thắng Lợi"
"30117366001","Khung Creator Sơ Cấp"
"30117367001","Khung Creator Cao Cấp"
"30117368001","Khung Creator Đỉnh Cao"
"30117357001","Khung S3【Bạc】"
"30117358001","Khung S3【Vàng】"
"30117359001","Khung S3【Bạch Kim】"
"30117360001","Khung S3【Kim Cương】"
"30117361001","Khung S3【Vua Súng】"
"30117362001","Khung S3【Thần Súng】"
"30117363001","Khung S3【Huyền Thoại】"
"30117364001","Khung S3【Thần Thoại】"
"30117365001","Khung Top 500 S3【Thần Thoại】"
"30121065001","Biểu tượng hạ gục S3【Bạc】"
"30121066001","Biểu tượng hạ gục S3【Vàng】"
"30121067001","Biểu tượng hạ gục S3【Bạch Kim】"
"30121068001","Biểu tượng hạ gục S3【Kim Cương】"
"30121069001","Biểu tượng hạ gục S3【Huyền Thoại】"
"30121070001","Biểu tượng hạ gục S3【Vua Súng】"
"30121071001","Biểu tượng hạ gục S3【Thần Súng】"
"30121072001","Biểu tượng hạ gục S3【Thần Thoại】"
"30132226000","Khung Ảnh S3【Huyền Thoại】"
"30132227000","Khung Ảnh S3【Kim Cương】"
"30132228000","Khung Ảnh S3【Vua Súng】"
"30132229000","Khung Ảnh S3【Thần Súng】"
"30132230000","Khung Ảnh S3【Thần Thoại】"
"30132231000","Khung Ảnh Top 500 S3【Thần Thoại】"
"30135001000","Ảnh Đại Diện Cute-Yun Youyou"
"30135002000","Ảnh Đại Diện Cute-Yumo"
"30135006000","Ảnh Đại Diện Trái Tim Ngọt Ngào"
"30135007000","Hình Đại Diện Oai Phong Mãnh Hổ"
"30135011000","Ảnh Đại Diện Làm Thuê"
"30135012000","Ảnh Đại Diện Tuổi Thơ Ngọt Ngào"
"30135013000","Ảnh Đại Diện Bánh Chưng Dễ Thương"
"30135019000","Avatar Thỏ Trăng"
"30135043000","Ảnh Đại Diện White Dew Nấu Trà"
"30135028000","Ảnh Đại Diện Yun Youyou E Thẹn"
"30135029000","Ảnh Đại Diện Yumo E Thẹn"
"30135023000","Hình Đại Diện Văn Khắc Giáp Cốt"
"30135038000","Ảnh Đại Diện Phi Hành Gia"
"10101158006","AK47-Buster III"
"10504004006","AA12-Hellblaze"
"10707046006","Shovel-Future Soldier"
"10101042006","AK47-Jewelry"
"10705055006","Dual Karambit-Mystery City Rainbow"
"10212005006","MR1-Dragon's Roar"
"10520001006","M1216-Fish"
"10211011006","98K-Wu Mengmeng"
"10408004006","QCW05-Gold"
"10101038006","AK47-Scope Mad"
"10102045006","M4A1-Scope Mad"
"10403003006","MK5-Scope Mad"
"10201043006","AWM-Camo Mini"
"10618002006","Golden Mini"
"10102033006","M4A1-Noble Dragon"
"10202016006","Barrett M82A1-Scope Mad"
"10206019006","M200-Black Hole"
"10702068006","Knife-Black Hole"
"10702053006","Invisible Assassin Sword-Nirvana"
"10802090001","Flashbang-Limitless Energy Warrior"
"10803080001","Smoke-Limitless Fault Warrior"
"10806006001","Molotov-Limitless Blaze Warrior"
"10705015006","EM Mecha Gauntlets"
"10212003006","MR1-White Dragon Horse"
"10705054006","Dual Karambit-Mystery City Rainbow-Alpha"
"10819006001","Doll Amplifier"
"10305006006","Gatling Gun-Ocean"
"31960901301","Modified Glock-Beast-Prime"
"31910123301","AK47-Earl Royal-Comic"
"31910221401","M4A1-Born Beast-Prime"
"31970701501","Shovel-Born Beast-Prime"
"31970302501","B.C Axe-Beast-Heroic Battlegear"
"31950400901","Golden Shark-Mutant Venom"
"32001159000","Barrett M82A1-Iron Shark-Green"
"32001331000","Barrett M82A1-Iron Shark-Blue"
"32001330000","Barrett M82A1-Iron Shark-Red"
"32101055000","Búp Bê Wu Mengmeng"
"32101090000","Búp Bê GR Wu Mengmeng"
"32101096000","Prime Doll"
"32101056000","Búp Bê Qingya"
"32101088000","Búp Bê GR Qingya"
"32301183000","Sticker: Wu Mengmeng-Angry"
"32301184000","Sticker: Wu Mengmeng-Love"
"32301206000","Sticker: Wu Mengmeng-STAR"
"32301189000","Sticker: Qingya-Angry"
"32301190000","Sticker: Qingya-Love"
"32301207000","Sticker: Qingya - STAR"
"32301251000","Sticker: Prime"
"32301196000","Sticker: Sunrise Oracle Mark"
"32301197000","Sticker: Sunrise Oracle Record"
"32301800000","Sticker|EWC"
"32401023000","Trang Sức Phao Bơi"
"32401186000","Trang Sức Wu Mengmeng"
"32401017000","Trang Sức Anh Em Đồng Lòng"
"32401187000","Trang Sức Qingya"
"32401124000","Trang Sức Titan Quyền Lực"
"32401152000","Trang Sức Phong Vân Chiến Tranh"
"32401163000","Trang Sức Lõi Năng Lượng"
"32501082000","Sơn Xịt Wu Mengmeng"
"32501084000","Sơn Xịt Qingya"
"32501119000","Sơn Xịt Lõi Năng Lượng"
"32501800000","Sơn Xịt EWC"
"37210001000","Đường Sniper-Shadow Core"
"37208001000","Đường Sniper-Prime"
"37301015000","Đường Parabol-Prime"
"20179002000","Wu Mengmeng"
"20184002000","Qingya"
"20193002000","Lan Xi'er"
"34001082000","Cầu Vai Qingya Purple-Gold"
"34001066000","Cầu Vai Wu Mengmeng Purple-Gold"
"34101035000","Bass Tử Kim Wu Mengmeng"
"34001067000","Phụ Kiện Tóc Wu Mengmeng"
"34101043000","Đàn Tử Kim Qingya"
"34001101000","Mặt Nạ Vịt Vàng"
"34101059000","Ba Lô Rubber Duck"
"34001130000","Nón Chiến Binh Vô Hạn"
"34001030000","Ăng Ten Giáp Máy Điện Từ"
"34101020000","Ba Lô Giáp Điện Từ"
"30310606000","Rương Battle Pass Nâng Cao"
"30310607000","Quà Đăng Nhập Học Viện Phòng Vệ"
"30310608000","Rương Gem Ngẫu Nhiên"
"30310010002","Rương Kỳ Diệu Mùa Hè"
"34801325000","Xu May Mắn Steel Veteran"
"34801326000","Xu Xúc Xắc"
"34801327000","Điểm Bước Chân"
"34801328000","Điểm Thần Thoại"
"34801329000","Vé Rút x10"
"34801330000","Nhật Ký Của Qingya"
"34801331000","Nhật Ký Wu Mengmeng"
"34901313000","Xu Đổi Wu Mengmeng"
"34901314000","Xu Đổi Qingya"
"31234383000","Thẻ Tự Chọn Zombie 1.0"
"31234384000","Thẻ Tự Chọn Zombie 2.0"
"31234385000","Rương Hiệu Ứng Ánh Sáng Barrett M82A1-Iron Shark"
"31234386000","Bộ quà tặng lễ hội mùa hè"
"30117369001","Khung S4【Bạc】"
"30117370001","Khung S4【Vàng】"
"30117371001","Khung S4【Bạch Kim】"
"30117372001","Khung S4【Kim Cương】"
"30117373001","Khung S4【Vua Súng】"
"30117374001","Khung S4【Thần Súng】"
"30117375001","Khung S4【Huyền Thoại】"
"30117376001","Khung S4【Thần Thoại】"
"30117377001","Khung Top 500 S4【Thần Thoại】"
"30121073001","Biểu tượng hạ gục S4【Bạc】"
"30121074001","Biểu tượng hạ gục S4【Vàng】"
"30121075001","Biểu tượng hạ gục S4【Bạch Kim】"
"30121076001","Biểu tượng hạ gục S4【Kim Cương】"
"30121077001","Biểu tượng hạ gục S4【Huyền Thoại】"
"30121078001","Biểu tượng hạ gục S4【Vua Súng】"
"30121079001","Biểu tượng hạ gục S4【Thần Súng】"
"30121080001","Biểu tượng hạ gục S4【Thần Thoại】"
"30132232000","Khung Ảnh S4【Huyền Thoại】"
"30132233000","Khung Ảnh S4【Kim Cương】"
"30132234000","Khung Ảnh S4【Vua Súng】"
"30132235000","Khung Ảnh S4【Thần Súng】"
"30132236000","Khung Ảnh S4【Thần Thoại】"
"30132237000","Khung Ảnh Top 500 S4【Thần Thoại】"
"30117378001","Khung S-I【E】"
"30117379001","Khung S-I【D】"
"30117380001","Khung S-I【C】"
"30117381001","Khung S-I【B】"
"30117382001","Khung S-I【A】"
"30117383001","Khung S-I【S】"
"30117384001","Khung S-I【SS】"
"30117385001","Khung S-I【SS+】"
"30117386001","Khung S-I【TOP 500】"
"30121081001","Biểu tượng hạ gục S-I【E】"
"30121082001","Biểu tượng hạ gục S-I【D】"
"30121083001","Biểu tượng hạ gục S-I【C】"
"30121084001","Biểu tượng hạ gục S-I【B】"
"30121085001","Biểu tượng hạ gục S-I【SS】"
"30121086001","Biểu tượng hạ gục S-I【A】"
"30121087001","Biểu tượng hạ gục S-I【S】"
"30121088001","Biểu tượng hạ gục S-I【SS+】"
"30132238000","Khung Ảnh S-I【SS】"
"30132239000","Khung Ảnh S-I【B】"
"30132240000","Khung Ảnh S-I【A】"
"30132241000","Khung Ảnh S-I【S】"
"30132242000","Khung Ảnh S-I【SS+】"
"30132243000","Khung Ảnh S-I【TOP 500】"
"30132244000","Khung Ảnh EWC"
"30135074000","Ảnh Đại Diện Đặt Bom Kinh Tế Bậc【F】"
"30135075000","Ảnh Đại Diện Đặt Bom Kinh Tế Bậc【E】"
"30135076000","Ảnh Đại Diện Đặt Bom Kinh Tế Bậc【D】"
"30135077000","Hình Đại Diện Đặt Bom Kinh Tế Bậc [C]"
"30135078000","Ảnh Đại Diện Đặt Bom Kinh Tế Bậc【B】"
