"id","name","pham","fam","loai","tot","M_T1_CB","M_T1_DN","M_T1_TA","M_T1_HT","M_T1_F","M_T2_CB","M_T2_DN","M_T2_TA","M_T2_HT","M_T2_F","M_T3_CB","M_T3_DN","M_T3_TA","M_T3_HT","M_T3_F","M_T4_CB","M_T4_DN","M_T4_TA","M_T4_HT","M_T4_F","M_T5_CB","M_T5_DN","M_T5_TA","M_T5_HT","M_T5_F","M_T6_CB","M_T6_DN","M_T6_TA","M_T6_HT","M_T6_F","M_T7_CB","M_T7_DN","M_T7_TA","M_T7_HT","M_T7_F"
"10133001001","NAR-Gold","Orange","Súng trường khác","Rifle",996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,8,459,51,2,0,452
"10603005001","Mauser M1896-Sakura","Purple","Súng lục","Secondary",981,250,10,0,0,166,107,2,0,0,66,81,10,0,0,42,49,1,0,0,29,43,2,1,0,42,29,1,0,0,19,16,1,0,0,14
"10102079001","M4A1-Gun Girl","Gold V","M4A1","Rifle",975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,117,5,0,186,112,21,1,0,73
"10209008006","QBU09-El Dorado-Noble Gold","Red","Bắn tỉa khác","Sniper",962,0,0,0,0,0,277,21,0,0,0,111,68,0,0,0,66,105,0,0,0,187,19,0,0,0,48,3,0,0,0,50,7,0,0,0
"10318002001","Lewis Gun-Blood Moon","Gold V","SMG","Machine Gun",957,349,5,0,0,577,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10102130001","M4A1-Predator-Prime","C","M4A1","Rifle",947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,15,2,0,4,646,116,9,1,111
"10519002001","M1216-Blood Moon","Gold V","Shotgun","Shotgun",922,336,5,0,0,527,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,5,0,0,0,5,2,0,0,0,4
"10413006001","P90-Dilophosaurus","Gold VVIP","SMG","SMG",920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,91,3,0,310
"10405019001","Steyr TMP-Death Eye","Silver V","SMG","SMG",917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,6,0,0,51,255,5,0,0,202,164,4,0,0,100,9,0,0,0,17
"10102017001","M4A1-Ultimate Silver","Blue","M4A1","Rifle",913,43,0,0,0,33,21,3,0,0,25,18,0,0,0,17,8,0,0,0,5,53,0,0,0,365,32,0,0,0,280,2,0,0,0,8
"10303001001","MG3","Green","SMG","Machine Gun",912,16,1,0,0,113,22,1,0,0,73,6,1,0,0,43,20,0,0,0,68,10,0,0,0,193,14,1,0,0,274,2,0,0,0,54
"10138002001","QBZ19-Angel","Gold V","Súng trường khác","Rifle",912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,1,0,0,0,93,7,0,0,43,271,8,0,0,482
"10602090006","Desert Eagle-Pro Max","Orange","Súng lục","Secondary",912,0,0,0,0,0,619,33,0,0,0,136,10,0,0,0,42,2,0,0,0,42,1,0,0,0,16,5,0,0,0,6,0,0,0,0
"10110011001","M14EBR-Gold","Orange","Súng trường khác","Rifle",911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,13,119,7,1,0,259,137,6,1,0,301,13,1,0,0,40
"10738003006","Jungle Knife-Predator-Prime","C","Cận chiến","Melee",894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,8,4,0,608,202,26,2,0
"10114007001","AK12-Royal Gold","Purple","Súng trường khác","Rifle",874,131,3,0,0,174,70,2,0,0,86,50,3,0,0,83,28,0,0,0,33,29,2,0,0,67,29,0,0,0,64,5,1,0,0,14
"10801204001","Grenade-Born Beast-A-Ragnarok","B","Đặc biệt","Utility",869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,88,21,12,3,142,109,16,8,8,69,80,14,4,10,50,50,11,5,10
"10201004001","AWM-A-Gold","Orange","AWM","Sniper",866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,15,1,0,279,83,3,0,1,268
"10606009006","Pháo Rồng Sữa","Gold V","Súng lục","Secondary",863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,66,0,0,110,106,2,0,0,23,17,0,0,0,25
"10101133001","AK47-Iron Beast-Subject Alpha","Gold VVIP","AK47","Rifle",849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,87,8,0,47,247,74,5,1,90,23,13,2,0,3
"10405014001","Dual Steyr TMP-Angel-Blood","B","SMG","SMG",849,0,0,0,0,0,173,89,6,1,12,170,75,1,1,9,69,39,1,0,1,67,35,3,0,4,35,28,2,0,6,14,6,0,2,0
"10801181001","Grenade-Fireworks","Purple","Đặc biệt","Utility",847,0,0,0,0,0,351,4,0,0,120,174,6,5,0,138,20,0,2,0,14,8,0,0,0,0,4,0,0,0,0,1,0,0,0,0
"10801132001","Molotov-Ranger-Frost","C","Đặc biệt","Utility",819,27,32,2,0,0,51,116,15,3,0,42,58,6,3,0,22,61,7,2,0,21,39,4,1,0,52,121,12,1,0,32,69,18,2,0
"10104006001","SCAR-Falling Snow","Purple","Súng trường khác","Rifle",819,216,13,0,0,161,85,2,0,0,33,54,3,0,0,22,37,8,0,0,26,38,2,0,0,22,36,3,0,0,36,11,0,0,0,11
"10506002001","M37-Fireworks","Purple","Shotgun","Shotgun",816,0,0,0,0,0,320,13,2,0,422,18,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10201036001","AWM-Infernal Dragon-Devil","C","AWM","Sniper",815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,173,10,1,6,79,70,13,0,0,62,46,11,1,1,58,45,2,1,1
"10506001001","M37-Thug","Purple","Shotgun","Shotgun",801,193,4,2,0,143,73,5,0,0,61,17,1,0,0,26,31,1,0,0,32,38,1,0,0,22,66,3,0,0,46,18,2,0,0,16
"10702037006","Knife-Ice Cream","Purple","Cận chiến","Melee",776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,6,0,0,518
"10521002001","M1216-T-Rex","Gold VVIP","Shotgun","Shotgun",752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,112,6,2,240,56,14,4,0,32,12,3,0,0,0
"10201034001","AWM-Infernal Dragon-JON","Gold VVIP","AWM","Sniper",748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,254,29,0,0,65,247,27,2,0,100,14,3,0,1,5
"10115002001","AR-15-SS","Purple","Súng trường khác","Rifle",740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,14,19,0,0,0,251,22,1,0,0,362,2,2,0,0,64
"10305018001","Gatling Gun-Gold","Orange","SMG","Melee",730,216,9,0,0,439,36,3,0,0,16,3,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"10701074001","Cận chiến (mã 074)","","Cận chiến","Melee",719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,18,1,0,0,438,25,0,0,0,101,1,0,0,0
"10403002001","MK5-Royal Fire","Purple","SMG","SMG",716,108,1,0,0,450,19,0,0,0,53,15,0,0,0,12,5,0,0,0,11,9,0,0,0,11,7,0,0,0,11,2,0,0,0,2
"10608008001","Súng lục (mã 008)","","Súng lục","Secondary",714,0,0,0,0,0,0,0,0,0,0,377,27,1,0,63,107,2,0,0,22,36,5,0,0,12,35,4,0,1,2,18,0,0,0,2
"10211004001","98K","Purple","Bắn tỉa khác","Sniper",702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,23,55,9,0,0,203,49,2,0,0,276,13,0,0,0,62
"10602042001","Desert Eagle-Immortal Dragon","Purple","Súng lục","Secondary",679,79,4,0,0,374,38,2,0,0,64,16,0,0,0,27,6,0,0,0,15,7,2,0,0,24,5,0,0,0,14,0,0,0,0,2
"10703033006","B.C Axe-Iron Beast-Ragnarok","B","Cận chiến","Melee",676,264,142,26,2,0,9,37,5,1,0,4,38,11,0,2,6,35,0,0,0,10,60,2,0,0,4,10,1,0,0,0,7,0,0,0
"10109008001","9A91-Predator","Gold V","Súng trường khác","Rifle",675,19,1,0,0,2,111,8,0,0,51,66,6,0,0,18,35,0,1,0,11,43,2,1,0,18,39,2,0,0,6,153,3,0,0,79
"10602044006","Desert Eagle-Beast-Ragnarok","B","Súng lục","Secondary",670,250,128,8,1,0,55,65,11,0,0,12,43,4,0,0,9,35,4,0,0,3,21,0,0,0,1,13,0,0,0,4,3,0,0,0
"10208001001","Colt WA2000","Blue","Bắn tỉa khác","Sniper",660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,15,46,2,0,0,218,31,1,0,0,241,9,1,0,0,85
"10303011006","MG3-Sunny","Orange","SMG","Machine Gun",657,441,9,0,0,195,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10211013001","98K-Volcano","Purple","Bắn tỉa khác","Sniper",652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,161,11,0,0,129,149,14,0,0,138,14,0,0,0,16
"10102004001","M4A1-Royal Dragon","Purple","M4A1","Rifle",641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,48,6,0,0,242,50,4,0,0,247,8,0,0,0,22
"10405003001","Steyr TMP-SS","Purple","SMG","SMG",634,52,1,0,0,82,32,1,0,0,56,14,0,0,0,76,12,0,0,1,30,18,1,0,0,79,41,1,0,0,112,3,0,0,0,22
"10118003001","QBZ03-Summer Limited","Purple","Súng trường khác","Rifle",632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,4,268,20,0,0,327
"10110001001","M14EBR","Green","Súng trường khác","Rifle",630,46,1,0,0,209,22,6,0,0,89,18,0,0,0,34,21,0,0,0,55,9,0,0,0,41,18,1,2,0,48,2,0,0,0,8
"10101148001","AK47-Mini","Orange","AK47","Rifle",628,0,0,0,0,0,425,25,2,0,22,78,9,0,0,5,18,2,0,0,1,13,4,0,0,0,13,5,0,0,0,4,2,0,0,0
"10403012001","MK5-Iron Shark","Gold V","SMG","SMG",623,134,3,0,0,458,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,2
"10107001001","AUG","Green","Súng trường khác","Rifle",621,27,0,0,0,148,15,0,0,0,50,8,2,0,0,65,5,0,0,0,48,6,0,0,0,73,15,0,0,0,128,1,0,0,0,30
"10109015001","9A91-Chroma","Purple","Súng trường khác","Rifle",617,0,0,0,0,0,0,0,0,0,0,87,2,0,0,415,8,0,0,0,47,3,1,0,0,15,3,0,0,0,22,1,0,0,0,13
"10304001001","M249","Green","SMG","Machine Gun",615,14,0,0,0,155,7,0,0,0,93,8,1,0,0,80,8,0,0,0,57,2,1,0,0,46,5,0,0,0,118,0,0,0,0,20
"10106001001","XM8","Blue","Súng trường khác","Rifle",607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20,13,1,0,0,206,9,1,0,0,292,1,1,0,0,57
"10402002001","UZI-Virgo","Purple","SMG","SMG",603,187,3,0,0,259,59,1,1,0,29,15,1,0,0,17,1,0,0,1,4,0,0,0,0,7,11,0,0,0,5,2,0,0,0,0
"10703049006","B.C Axe-Autumn-Alpha","Gold VVIP","Cận chiến","Melee",596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,3,0,0,0,413,12,0,0,0
"10602026001","Desert Eagle-Born Beast-Noble Gold","Red","Súng lục","Secondary",593,254,11,1,0,240,38,4,0,0,38,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"10602077001","Desert Eagle-Ranger-Frost","C","Súng lục","Secondary",590,92,14,1,0,30,78,12,1,0,21,67,12,0,0,16,47,13,0,0,6,35,6,0,0,12,47,6,0,0,18,43,7,0,0,6
"10602064001","Dual Desert Eagle-Drake","Gold V","Súng lục","Secondary",589,0,0,0,0,0,0,0,0,0,0,129,5,0,0,56,67,3,0,0,59,66,3,0,0,58,52,1,0,0,44,25,0,0,0,21
"10104002001","SCAR-Ultimate Silver","Blue","Súng trường khác","Rifle",586,73,2,0,0,137,35,1,0,0,88,13,2,0,0,58,17,0,0,0,36,7,0,0,0,19,12,0,0,0,70,2,0,0,0,14
"10501002001","SPAS-12","Whtie","Shotgun","Shotgun",584,69,2,0,0,145,29,1,0,0,81,25,2,0,0,34,10,0,0,0,35,16,1,0,0,59,9,0,0,0,48,6,0,0,0,12
"10602012001","Desert Eagle-Ice-Alpha","Purple","Súng lục","Secondary",577,125,3,0,0,146,58,1,0,0,109,32,1,0,0,42,12,0,0,0,8,9,0,0,0,10,11,0,0,0,5,3,0,0,0,2
"10146001001","MK18-Ocean Blue","Purple","Súng trường khác","Rifle",574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,0,2,264,25,1,0,267
"10607029001","Python-Firepower-Alpha","Gold V","Súng lục","Secondary",569,0,0,0,0,0,0,0,0,0,0,121,7,0,0,22,103,14,0,0,13,93,3,3,0,26,85,9,0,1,17,42,0,0,0,10
"10108005001","FAMAS-G2-Black Gold Legend","Purple","Súng trường khác","Rifle",565,0,0,0,0,0,0,0,0,0,0,51,2,0,0,207,33,2,0,0,85,13,2,0,0,31,89,1,0,0,42,2,0,0,0,5
"10101086006","AK47-RED","Purple","AK47","Rifle",564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,0,0,14,238,17,0,0,247
"10607015001","Anaconda-Royal Gold","Purple","Súng lục","Secondary",561,85,5,0,0,101,78,5,0,0,88,34,0,0,0,35,19,2,0,0,20,11,0,1,0,19,20,0,0,0,23,5,1,0,0,9
"10614001006","Particle Cannon","Orange","Súng lục","Secondary",555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,67,12,1,89
"10413002001","P90","Blue","SMG","SMG",552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13,12,1,0,0,183,22,0,0,0,281,1,0,0,0,37
"10102164001","M4A1-Sakura","Purple","M4A1","Rifle",538,22,0,0,0,65,31,0,0,0,84,16,0,0,0,81,16,0,0,0,45,11,0,0,0,70,17,1,0,0,51,4,0,0,0,24
"10102139006","M4A1-Red Knife Beast","Gold V","M4A1","Rifle",538,0,0,0,0,0,276,10,0,1,0,208,0,0,0,0,22,4,0,0,0,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"10403010001","MK5-Red Crystal","Purple","SMG","SMG",534,36,0,0,0,196,18,0,0,0,44,7,0,0,0,11,4,0,0,0,7,18,1,0,0,71,15,2,0,0,96,2,0,0,0,6
"10802039001","Flashbang-Beijing Opera-Mo","Purple","Đặc biệt","Utility",530,13,0,0,0,49,5,0,0,0,31,9,0,0,0,142,3,0,0,0,53,4,0,0,0,52,18,0,0,0,47,12,0,0,0,92
"10303002001","MG3-Gold","Orange","SMG","Machine Gun",527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,8,62,5,0,0,143,89,12,1,0,162,6,1,0,0,32
"10305019001","Gatling Gun-Pencil Sharpener","Orange","SMG","Machine Gun",517,0,0,0,0,0,0,0,0,0,0,37,3,0,0,26,148,4,1,0,201,16,4,0,0,20,21,5,0,0,20,5,0,0,0,6
"10601003001","USP-Earl","Orange","Súng lục","Secondary",504,41,1,0,0,63,29,1,0,0,30,56,1,0,0,36,35,2,0,0,45,37,0,0,0,35,26,1,0,0,44,6,0,0,0,15
"10602087006","Desert Eagle-Beast-Frost","C","Súng lục","Secondary",493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,206,184,9,0,0,11,49,3,0,0,8,14,0,0,0
"10602100006","Desert Eagle-Iron Beast-Ragnarok","B","Súng lục","Secondary",475,226,103,9,1,0,12,32,5,0,0,5,15,2,0,0,16,12,1,1,0,3,6,1,0,0,5,5,0,0,0,1,14,0,0,0
"10602038001","Desert Eagle-Ranger","Gold VVIP","Súng lục","Secondary",463,84,8,2,0,62,55,7,0,0,25,20,3,0,0,10,29,2,0,0,1,82,6,0,0,21,15,3,0,0,9,13,0,0,0,6
"10502008001","Jack Hammer-Royal Gold","Purple","Shotgun","Shotgun",462,115,2,0,0,147,24,0,0,0,44,13,0,0,0,26,2,0,0,0,17,9,0,0,0,25,10,0,0,0,19,0,0,0,0,9
"10404005001","Thompson-Blue Pottery","Purple","SMG","SMG",462,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,53,0,0,0,193,17,1,0,0,64,62,7,0,0,58,2,0,0,0,1
"10515005001","KSG-Blue Silver Dragon","Purple","Shotgun","Shotgun",461,298,18,0,0,135,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10401004001","MP5KA4","Green","SMG","SMG",453,5,1,0,0,26,1,0,0,0,14,5,0,1,0,10,3,0,0,0,17,5,1,0,0,122,17,0,0,0,194,0,0,0,0,31
"10130003001","AK103-Black Hole","Purple","Súng trường khác","Rifle",448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,17,168,17,0,0,110,25,2,0,0,50,11,0,0,0,11
"10703019006","B.C Axe-Beast-Noble Gold","Red","Cận chiến","Melee",437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,13,1,0,39,153,89,0,0,15,63,13,3,0,3,9,10,1,0
"10607028006","Anaconda-Born Beast-Ragnarok","B","Súng lục","Secondary",428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,74,7,0,65
"10607031001","Anaconda-Beast Dragon","Orange","Súng lục","Secondary",414,84,4,1,0,13,78,4,0,0,28,57,5,0,0,19,20,1,0,0,8,21,1,0,0,24,14,3,0,0,16,10,1,0,0,2
"10602058006","Desert Eagle-Born Beast-Noble Gold-Champion Miracle","A","Súng lục","Secondary",404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,2,0,4,135,83,3,0,0,80,24,4,0,0,20,9,1,0
"10404002001","Thompson-Infernal Dragon","Gold V","SMG","SMG",400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,8,130,4,0,0,224
"10602078006","Desert Eagle-Tournament Spirit","Gold VVIP","Súng lục","Secondary",390,4,10,0,1,0,74,48,10,0,0,67,61,3,0,0,14,23,2,1,0,24,16,1,0,0,8,11,0,0,0,8,4,0,0,0
"10510004001","Dual Desperado-Armoured Beast","Gold VVIP","Shotgun","Shotgun",385,103,15,1,1,125,4,3,1,0,0,2,6,0,0,0,49,24,1,0,1,11,14,1,0,1,8,5,1,0,1,5,2,0,0,0
"10502001001","Jack Hammer","Green","Shotgun","Shotgun",380,35,0,0,0,92,7,0,0,0,27,3,0,0,0,14,3,0,0,0,31,1,0,0,0,71,6,0,0,0,73,1,0,0,0,16
"10102159001","M4A1-Blue Silver Dragon","Orange","M4A1","Rifle",368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,1,0,0,301
"10602079006","Desert Eagle-Mini","Orange","Súng lục","Secondary",365,0,0,0,0,0,240,21,0,0,0,69,2,0,0,0,10,0,0,0,0,10,0,0,0,0,4,1,0,0,0,8,0,0,0,0
"10102198001","M4A1-Pro Max","Orange","M4A1","Rifle",359,0,0,0,0,0,240,23,2,0,11,41,4,0,0,2,15,1,0,0,0,7,1,0,0,3,5,0,0,0,0,3,1,0,0,0
"10618001001","Kolibri","Purple","Súng lục","Secondary",352,0,0,0,0,0,212,17,1,0,17,53,3,1,1,9,10,2,0,0,0,7,1,0,0,2,7,1,0,0,1,5,0,0,0,2
"10602005001","Desert Eagle-Born Beast","Gold V","Súng lục","Secondary",351,11,0,0,0,2,2,0,0,0,0,0,0,0,0,0,99,7,0,0,23,139,11,0,0,46,6,2,0,0,2,1,0,0,0,0
"10103018001","QBZ95-Volcano","Purple","Súng trường khác","Rifle",350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,13,1,0,0,145,15,1,0,0,151,3,0,0,0,9
"10601004001","USP-Gold","Orange","Súng lục","Secondary",343,19,2,0,0,13,116,4,0,0,88,29,0,0,0,12,14,3,0,0,4,14,1,0,0,9,2,3,0,0,3,4,0,0,0,3
"10603002001","Mauser M1896","Purple","Súng lục","Secondary",343,136,2,0,0,82,13,2,0,0,26,7,0,0,0,14,8,1,0,0,17,2,0,0,0,10,4,0,0,0,10,1,0,0,0,8
"10602015001","Desert Eagle-Beast","Gold V","Súng lục","Secondary",341,97,7,2,0,63,23,3,0,0,8,4,2,0,0,0,4,2,0,0,0,25,2,0,0,21,48,6,0,0,20,2,0,0,0,2
"10614019006","COP 357-Red Qipao","Gold VVIP","Súng lục","Secondary",341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,186,0
"10602026006","Desert Eagle-Born Beast-Noble Gold","Red","Súng lục","Secondary",341,14,29,21,7,0,19,81,13,0,0,13,38,28,0,0,1,16,3,1,0,2,23,5,0,0,4,18,1,0,0,0,1,3,0,0
"10102058001","M4A1-Fire Hawk","Purple","M4A1","Rifle",336,18,0,0,0,52,52,4,1,0,40,27,1,0,1,24,15,0,0,1,29,11,1,0,0,22,4,0,0,0,27,2,0,0,0,4
"10401005001","MP5-Aries","Purple","SMG","SMG",333,75,2,0,0,125,13,2,0,0,19,12,1,0,0,11,5,0,0,0,12,4,0,0,0,7,30,1,0,0,13,0,0,0,0,1
"10201024001","AWM-Blue Crystal","Purple","AWM","Sniper",330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,35,6,0,0,110,37,10,2,0,105,5,0,0,0,12
"10505002001","AA12-S","Blue","Shotgun","Shotgun",328,59,1,0,0,68,33,0,0,0,38,12,0,0,0,20,5,1,0,0,22,15,0,0,0,11,13,0,0,0,20,5,0,0,0,5
"10501003001","XM1014-A","Green","Shotgun","Shotgun",323,19,0,0,0,95,18,1,0,0,47,8,0,0,0,33,5,0,0,0,21,5,0,0,0,9,7,0,0,0,44,0,0,0,0,11
"10803079001","Smoke-Iron Beast","Gold V","Đặc biệt","Utility",322,9,2,0,0,24,19,0,0,0,28,7,1,0,0,51,7,1,0,0,17,7,1,0,0,18,10,0,0,0,14,60,1,0,0,45
"10105014001","AN94-Smilodon-Neon","Gold V","Súng trường khác","Rifle",311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,40,0,0,9,55,12,2,0,5,28,4,0,0,1
"10519001001","M1216","Blue","Shotgun","Shotgun",310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,35,0,0,0,91,13,0,0,0,126,5,0,0,0,33
"10119004006","QBZ03-Royal Dragon","Purple","Súng trường khác","Rifle",309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,19,66,1,0,0,188
"10803018001","Smoke-Lucky Rat","Purple","Đặc biệt","Utility",308,10,0,0,0,33,8,0,0,0,30,7,0,0,0,21,6,0,0,0,29,3,0,0,0,29,2,0,0,0,75,13,0,0,0,42
"10113004001","M16-Blue Crystal","Purple","Súng trường khác","Rifle",308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,9,61,4,0,0,73,58,3,0,0,81,10,2,0,0,4
"10602052001","Desert Eagle-Fried Chicken Thighs","Purple","Súng lục","Secondary",303,0,0,0,0,1,0,0,0,0,0,89,3,0,0,92,27,3,0,0,37,11,0,0,0,14,9,1,0,0,9,2,0,0,0,5
"10307008001","KAC-Chameleon","Gold VVIP","SMG","Machine Gun",299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,29,1,0,83,7,4,0,0,0,1,2,0,0,0,1,3,0,0,0
"10603004001","Mauser M1896-Gold","Orange","Súng lục","Secondary",295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,56,2,2,0,58,63,4,0,0,44,30,1,0,0,30
"10137001001","M4A1-Mini","Orange","Súng trường khác","Rifle",295,0,0,0,0,0,180,10,1,0,12,21,3,0,0,2,6,4,0,0,2,8,2,0,0,0,8,1,0,0,7,3,2,0,0,23
"10602013001","Desert Eagle-Glory","Purple","Súng lục","Secondary",290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,16,0,0,0,99,13,0,0,0,120,3,0,0,0,32
"10320001001","MG36","Purple","SMG","Machine Gun",283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,0,0,113,13,3,0,0,58,9,0,0,0,19,2,0,0,0,5
"10303003001","MG3-Perfect Silver","Purple","SMG","Machine Gun",279,30,1,0,0,45,17,0,0,0,21,25,3,0,0,53,10,1,0,0,9,12,0,0,0,30,2,0,0,0,14,1,0,0,0,5
"10110008001","M14EBR-Red Crystal","Purple","Súng trường khác","Rifle",278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,26,0,0,0,93,16,1,0,0,113,2,0,0,0,10
"10405015001","Steyr TMP-Armoured Beast","Gold VVIP","SMG","SMG",275,132,11,0,0,121,4,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"10601007001","USP-Royal Dragon","Purple","Súng lục","Secondary",270,0,0,0,0,0,35,1,0,0,74,35,1,0,0,42,15,1,0,0,12,9,0,0,0,14,7,0,0,0,17,1,0,0,0,6
"10612001001","Toy Slingshot","Purple","Súng lục","Secondary",263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,12,0,0,67,19,1,0,0,20,8,0,0,0,10,4,1,0,0,1
"10602055001","Desert Eagle-Armoured Beast","Gold VVIP","Súng lục","Secondary",260,87,11,3,0,58,7,1,0,0,2,7,2,0,0,1,8,1,0,0,0,7,5,1,0,1,22,9,0,0,8,15,1,0,0,3
"10101177001","AK47-Azure","Purple","AK47","Rifle",257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,73,5,0,0,177
"10413001001","FN P90-Fatal Wasp","Purple","SMG","SMG",255,32,1,1,0,140,12,0,0,0,21,6,0,0,0,4,2,1,0,0,6,3,0,0,1,3,11,0,0,0,7,2,0,0,0,2
"10114005001","AK12-Iron Spider","Gold V","Súng trường khác","Rifle",253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,2,1,0,95,57,9,3,7,24,5,1,1,2,6,6,0,0,2
"10102122001","M4A1-Royal Blue Gold Dragon","Orange","M4A1","Rifle",251,56,1,0,0,2,55,1,0,0,13,37,3,1,0,16,13,2,0,0,14,10,2,0,0,13,8,0,0,0,3,0,0,0,0,1
"10702003001","Light Blade","Orange","Cận chiến","Melee",249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,6,0,0,0,199,5,0,0,8,7,0,0,0,0,0,0,0,0,0
